C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Guide.docx|1|A picture of a region with functions x=g(y) and x=h(y) bounding the left and right sides.  Horizontal rectangles are used the approximate the area here.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|1|A picture of y=x^2 on [0,2] with the area under the curve being approximated by 4 rectangles.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|2|A picture of arrows pointing to and describing various parts of the limit definition of the definite integral.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|3|A picture of the area between two curves and this area being estimated by vertical rectangles.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|4|A picture of the region given.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|5|A picture of the region given.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|6|A picture of the region given.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|7|A picture of a region with functions x=g(y) and x=h(y) bounding the left and right sides.  Horizontal rectangles are used the approximate the area here.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|8|A picture of the region given.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|9|A picture of the region given.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.1 Areas Between Curves_Notes.docx|10|A picture of the region given.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|1|A picture of various 3D regions being built from slices. 
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|2|A picture of a 3D solid S being approximated by many vertical slices.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|3|
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|2|A picture of a 3D solid S being approximated by many vertical slices.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|3|A picture of a 3D solid S.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|4|A picture of a sphere of radius r.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\1.2 Volumes by Revolution Washers&Disks & Solids Built from Bases_Guide.docx|5|A picture of a washer with outer radius R and inner radius r.
